"Year","Month","Month Name","State","City","Store name","Lines","Category","Sales revenue","Quantity sold","Margin"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Jewelry","79","1","-1"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Lounge wear","2630.8","19","754.4"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Samples","2898","23","1064.2"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","City Skirts","Full length","326","4","-64.4"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","City Skirts","Mini city","893.7","4","380.3"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","City Trousers","Long lounge pants","99","1","6.1"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Casual dresses","824.5","7","341.3"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Skirts","3404.8","24","1408.8"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Sweater dresses","1252.9","9","461.3"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Jackets","Boatwear","550","4","263.7"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Jackets","Fancy fabric","752.7","4","332.2"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","2 Pocket shirts","1734.3","8","587.9"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","Long sleeve","2970","17","1136.2"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","Short sleeve","1029.6","6","317"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Sweaters","Cardigan","448","2","371.5"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Sweaters","Soft fabric","1726.7","10","569.9"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Sweaters","Turtleneck","4286.6","31","1585.4"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Sweat-T-Shirts","Sweats","3747.7","32","1187.1"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Sweat-T-Shirts","T-Shirts","13893.5","81","4475.3"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Trousers","Jeans","752.7","4","361.7"
"2016","8","August","DC","Washington","e-Fashion Washington Tolbooth","Trousers","Party pants","822.4","5","236.1"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Accessories","Belts,bags,wallets","1198.9","6","481.5"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Accessories","Hats,gloves,scarves","307","3","39.2"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Accessories","Jewelry","296.9","2","92"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Accessories","Lounge wear","1400","8","535.4"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Accessories","Samples","5315.4","41","1983.2"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","City Skirts","Full length","489.7","4","63.4"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","City Skirts","Mini city","296.9","2","70.5"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Dresses","Casual dresses","456","4","147.7"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Dresses","Skirts","5304.1","30","2532"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Dresses","Sweater dresses","711","9","9.2"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Jackets","Fancy fabric","615.5","4","271.2"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Outerwear","Day wear","79","1","16.9"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","2 Pocket shirts","3069.2","15","978.8"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","Long sleeve","1769.8","9","804"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","Short sleeve","321.4","2","46.2"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Sweaters","Soft fabric","1573.3","8","630.7"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Sweaters","Turtleneck","4985","36","1849.9"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Sweat-T-Shirts","Sweats","5451.4","35","2228.7"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Sweat-T-Shirts","T-Shirts","10958.1","58","3899.2"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Trousers","Jeans","435.8","2","227.2"
"2016","8","August","Florida","Miami","e-Fashion Miami Sundance","Trousers","Party pants","565.3","2","281.8"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Belts,bags,wallets","2645.4","13","1075.1"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Jewelry","435.8","2","215.8"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Lounge wear","980.6","5","409"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Samples","4554.6","26","2167.5"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","City Skirts","Full length","136.3","1","15.7"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","City Skirts","Mini city","817.5","4","305.6"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Dresses","Casual dresses","408.4","3","113.9"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Dresses","Skirts","5026.1","30","2478.5"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Dresses","Sweater dresses","424.9","2","217.9"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Jackets","Boatwear","784","4","449.1"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Jackets","Fancy fabric","0","0","0"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","2 Pocket shirts","2507.1","11","913.7"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","Long sleeve","440.8","3","110.6"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","Short sleeve","185.1","1","41.5"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Sweaters","Soft fabric","414","2","193.1"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Sweaters","Turtleneck","4586.4","26","2075.4"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Sweat-T-Shirts","Sweats","3717.4","22","1741.8"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Sweat-T-Shirts","T-Shirts","26414.4","143","9272.1"
"2016","8","August","Illinois","Chicago","e-Fashion Chicago 33rd","Trousers","Jeans","435.8","2","227.4"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Belts,bags,wallets","2226.2","12","860.8"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Hats,gloves,scarves","149","1","66.1"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Jewelry","79","1","-1"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Lounge wear","1097.9","11","101.7"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Samples","3950.8","32","1436.2"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","City Skirts","Full length","118","2","-70.8"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","City Skirts","Mini city","1698.5","7","742.7"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Dresses","Casual dresses","983.1","7","381.3"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Dresses","Skirts","3313.4","23","1297"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Dresses","Sweater dresses","1383.8","9","540.2"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Jackets","Boatwear","966.8","5","550.2"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Jackets","Fancy fabric","295","2","130.2"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Jackets","Outdoor","158","2","-35.6"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Shirt Waist","2 Pocket shirts","2063.9","11","599.8"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Shirt Waist","Long sleeve","6346.3","36","2642.9"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Shirt Waist","Short sleeve","773.1","4","221.9"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Sweaters","Soft fabric","2004.6","11","761.2"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Sweaters","Turtleneck","3724.3","31","1165.6"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Sweat-T-Shirts","Sweats","2748.2","22","727.2"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Sweat-T-Shirts","T-Shirts","18627.7","98","6996.4"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Trousers","Jeans","99","1","20.8"
"2016","8","August","Massachusetts","Boston","e-Fashion Boston Newbury","Trousers","Party pants","723.4","4","243.7"
"2016","8","August","New York","New York","e-Fashion New York 5th","Accessories","Belts,bags,wallets","1646.2","9","653.1"
"2016","8","August","New York","New York","e-Fashion New York 5th","Accessories","Hair accessories","237","3","-26.5"
"2016","8","August","New York","New York","e-Fashion New York 5th","Accessories","Hats,gloves,scarves","377","3","257.6"
"2016","8","August","New York","New York","e-Fashion New York 5th","Accessories","Jewelry","316.9","2","123.5"
"2016","8","August","New York","New York","e-Fashion New York 5th","Accessories","Lounge wear","1247.6","8","422.7"
"2016","8","August","New York","New York","e-Fashion New York 5th","Accessories","Samples","5627","38","2391.3"
"2016","8","August","New York","New York","e-Fashion New York 5th","City Skirts","Full length","618.7","6","-2.9"
"2016","8","August","New York","New York","e-Fashion New York 5th","City Skirts","Mini city","1478.6","9","444.5"
"2016","8","August","New York","New York","e-Fashion New York 5th","Dresses","Casual dresses","1555.8","12","505"
"2016","8","August","New York","New York","e-Fashion New York 5th","Dresses","Skirts","6189.6","38","2973.2"
"2016","8","August","New York","New York","e-Fashion New York 5th","Dresses","Sweater dresses","2434.3","16","935"
"2016","8","August","New York","New York","e-Fashion New York 5th","Jackets","Boatwear","275","2","131.8"
"2016","8","August","New York","New York","e-Fashion New York 5th","Jackets","Fancy fabric","316.9","2","129.1"
"2016","8","August","New York","New York","e-Fashion New York 5th","Outerwear","Day wear","79","1","10.8"
"2016","8","August","New York","New York","e-Fashion New York 5th","Shirt Waist","2 Pocket shirts","3132.5","15","1028.6"
"2016","8","August","New York","New York","e-Fashion New York 5th","Shirt Waist","Long sleeve","5705.5","30","2460.3"
"2016","8","August","New York","New York","e-Fashion New York 5th","Shirt Waist","Short sleeve","1252.7","6","511.2"
"2016","8","August","New York","New York","e-Fashion New York 5th","Sweaters","Cardigan","158","2","-62"
"2016","8","August","New York","New York","e-Fashion New York 5th","Sweaters","Soft fabric","1416.6","7","594.7"
"2016","8","August","New York","New York","e-Fashion New York 5th","Sweaters","Turtleneck","5791","52","1603.6"
"2016","8","August","New York","New York","e-Fashion New York 5th","Sweat-T-Shirts","Sweats","6180.5","42","2740.4"
"2016","8","August","New York","New York","e-Fashion New York 5th","Sweat-T-Shirts","T-Shirts","22574.7","125","7826.3"
"2016","8","August","New York","New York","e-Fashion New York 5th","Trousers","Jeans","1089.5","5","568.1"
"2016","8","August","New York","New York","e-Fashion New York 5th","Trousers","Party pants","-190.9","-1","-60.1"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Accessories","Belts,bags,wallets","1701","10","496.9"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Accessories","Hair accessories","346","4","-24.2"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Accessories","Hats,gloves,scarves","973","7","694.4"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Accessories","Jewelry","653.7","3","323.7"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Accessories","Lounge wear","4640.5","25","1876.8"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Accessories","Samples","11373.5","80","4693.2"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","City Skirts","Full length","276","4","-105.8"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","City Skirts","Mini city","1288.7","7","462.1"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","City Trousers","Long lounge pants","251.7","3","-3.1"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Dresses","Casual dresses","2631.6","17","1015.7"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Dresses","Evening wear","217.9","1","101.7"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Dresses","Skirts","6639.6","40","3077"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Dresses","Sweater dresses","5686.5","31","2666.7"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Jackets","Boatwear","174.3","1","72.8"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Jackets","Fancy fabric","1280.3","7","604.5"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Jackets","Outdoor","86.5","1","2.3"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Shirt Waist","2 Pocket shirts","2106.2","11","600.9"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Shirt Waist","Long sleeve","6042","34","2479.6"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Shirt Waist","Short sleeve","581","4","108.4"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Sweaters","Cardigan","338.5","4","-107.1"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Sweaters","Soft fabric","2096.3","13","666.8"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Sweaters","Turtleneck","18587.6","163","5333.5"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Sweat-T-Shirts","Sweats","13572.5","93","5982"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Sweat-T-Shirts","T-Shirts","15709.7","98","4583.2"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Trousers","Jeans","2941.7","14","1500.4"
"2016","8","August","New York","New York","e-Fashion New York Magnolia","Trousers","Party pants","644.4","3","261.6"
"2016","8","August","Texas","Austin","e-Fashion Austin","Accessories","Belts,bags,wallets","1951.2","10","760.7"
"2016","8","August","Texas","Austin","e-Fashion Austin","Accessories","Jewelry","580.2","4","196.3"
"2016","8","August","Texas","Austin","e-Fashion Austin","Accessories","Lounge wear","3401","19","1327.1"
"2016","8","August","Texas","Austin","e-Fashion Austin","Accessories","Samples","8058.3","56","3362.9"
"2016","8","August","Texas","Austin","e-Fashion Austin","City Skirts","Full length","509.7","4","68.9"
"2016","8","August","Texas","Austin","e-Fashion Austin","City Skirts","Mini city","2721.4","15","929.8"
"2016","8","August","Texas","Austin","e-Fashion Austin","Dresses","Casual dresses","1889","15","541"
"2016","8","August","Texas","Austin","e-Fashion Austin","Dresses","Skirts","3785.7","23","1806.9"
"2016","8","August","Texas","Austin","e-Fashion Austin","Dresses","Sweater dresses","1343.9","13","280.9"
"2016","8","August","Texas","Austin","e-Fashion Austin","Jackets","Boatwear","962","6","504.8"
"2016","8","August","Texas","Austin","e-Fashion Austin","Jackets","Fancy fabric","805.9","4","409.8"
"2016","8","August","Texas","Austin","e-Fashion Austin","Overcoats","Dry wear","99","1","82.1"
"2016","8","August","Texas","Austin","e-Fashion Austin","Shirt Waist","2 Pocket shirts","3280","20","645.1"
"2016","8","August","Texas","Austin","e-Fashion Austin","Shirt Waist","Long sleeve","1566","10","544.7"
"2016","8","August","Texas","Austin","e-Fashion Austin","Shirt Waist","Short sleeve","633.9","5","86.1"
"2016","8","August","Texas","Austin","e-Fashion Austin","Sweaters","Cardigan","20","1","-71.6"
"2016","8","August","Texas","Austin","e-Fashion Austin","Sweaters","Soft fabric","1567.4","11","355.2"
"2016","8","August","Texas","Austin","e-Fashion Austin","Sweaters","Turtleneck","9516","80","2929.6"
"2016","8","August","Texas","Austin","e-Fashion Austin","Sweat-T-Shirts","Sweats","7770.4","52","3121.8"
"2016","8","August","Texas","Austin","e-Fashion Austin","Sweat-T-Shirts","T-Shirts","19903.5","106","6937.5"
"2016","8","August","Texas","Austin","e-Fashion Austin","Trousers","Jeans","1287.5","7","609.9"
"2016","8","August","Texas","Austin","e-Fashion Austin","Trousers","Party pants","158","2","-57.3"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Accessories","Belts,bags,wallets","1811.8","11","588.9"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Accessories","Hats,gloves,scarves","397","3","329.1"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Accessories","Jewelry","217.9","1","107.9"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Accessories","Lounge wear","484.3","4","106"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Accessories","Samples","2068","17","735.5"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","City Skirts","Full length","502.8","3","149.3"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","City Skirts","Mini city","763.2","3","349.6"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Dresses","Casual dresses","698.9","7","149.2"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Dresses","Evening wear","261.9","1","104.7"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Dresses","Skirts","3972.8","28","1677.7"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Dresses","Sweater dresses","217.9","1","121.9"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Jackets","Boatwear","149.7","1","73.8"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Shirt Waist","2 Pocket shirts","866.5","6","96"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Shirt Waist","Long sleeve","2769.4","15","1112.9"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Shirt Waist","Short sleeve","240.4","3","-35.5"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Sweaters","Cardigan","216.6","1","179.6"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Sweaters","Soft fabric","1267.5","9","317.4"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Sweaters","Turtleneck","1634","14","454.2"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Sweat-T-Shirts","Sweats","3570.4","25","1443.3"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Sweat-T-Shirts","T-Shirts","20407.9","115","6823.6"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Trousers","Jeans","316.9","2","134.5"
"2016","8","August","Texas","Dallas","e-Fashion Dallas","Trousers","Party pants","272.7","1","126.8"
"2016","8","August","Texas","Houston","e-Fashion Houston","Accessories","Belts,bags,wallets","1461.8","8","545.2"
"2016","8","August","Texas","Houston","e-Fashion Houston","Accessories","Hats,gloves,scarves","218","3","-15.5"
"2016","8","August","Texas","Houston","e-Fashion Houston","Accessories","Jewelry","1187.6","8","400.8"
"2016","8","August","Texas","Houston","e-Fashion Houston","Accessories","Lounge wear","2103.1","11","900.4"
"2016","8","August","Texas","Houston","e-Fashion Houston","Accessories","Samples","4828.6","37","1839.9"
"2016","8","August","Texas","Houston","e-Fashion Houston","City Skirts","Full length","217","3","-70.4"
"2016","8","August","Texas","Houston","e-Fashion Houston","City Skirts","Mini city","2641","14","960.2"
"2016","8","August","Texas","Houston","e-Fashion Houston","City Trousers","Long lounge pants","297","3","18.3"
"2016","8","August","Texas","Houston","e-Fashion Houston","Dresses","Casual dresses","1042.8","8","299.1"
"2016","8","August","Texas","Houston","e-Fashion Houston","Dresses","Evening wear","327.4","1","159"
"2016","8","August","Texas","Houston","e-Fashion Houston","Dresses","Skirts","3325.7","25","1280.9"
"2016","8","August","Texas","Houston","e-Fashion Houston","Dresses","Sweater dresses","780.8","5","340.3"
"2016","8","August","Texas","Houston","e-Fashion Houston","Jackets","Boatwear","294","2","143.2"
"2016","8","August","Texas","Houston","e-Fashion Houston","Jackets","Fancy fabric","352.8","2","173"
"2016","8","August","Texas","Houston","e-Fashion Houston","Outerwear","Day wear","79","1","7.1"
"2016","8","August","Texas","Houston","e-Fashion Houston","Shirt Waist","2 Pocket shirts","1741.5","11","325.8"
"2016","8","August","Texas","Houston","e-Fashion Houston","Shirt Waist","Long sleeve","781.4","7","78.4"
"2016","8","August","Texas","Houston","e-Fashion Houston","Shirt Waist","Short sleeve","296.9","2","61"
"2016","8","August","Texas","Houston","e-Fashion Houston","Sweaters","Cardigan","316","4","-53.9"
"2016","8","August","Texas","Houston","e-Fashion Houston","Sweaters","Soft fabric","2168.1","16","556.5"
"2016","8","August","Texas","Houston","e-Fashion Houston","Sweaters","Turtleneck","3614.2","29","1197.4"
"2016","8","August","Texas","Houston","e-Fashion Houston","Sweat-T-Shirts","Sweats","4745.6","33","2009.5"
"2016","8","August","Texas","Houston","e-Fashion Houston","Sweat-T-Shirts","T-Shirts","13187.3","90","3589.3"
"2016","8","August","Texas","Houston","e-Fashion Houston","Trousers","Jeans","653.7","3","340.9"
"2016","8","August","Texas","Houston","e-Fashion Houston","Trousers","Party pants","723.4","4","239.5"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Accessories","Belts,bags,wallets","4327.5","26","1451.4"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Accessories","Hats,gloves,scarves","79","1","10.6"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Accessories","Jewelry","811.7","5","321.8"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Accessories","Lounge wear","3930.6","24","1427"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Accessories","Samples","8845.1","65","3506.5"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","City Skirts","Full length","452.3","5","-56.9"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","City Skirts","Mini city","3136.6","16","1253"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Dresses","Casual dresses","572","5","139"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Dresses","Skirts","6709.5","44","3041.8"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Dresses","Sweater dresses","1371.8","11","430.6"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Jackets","Boatwear","471","3","244.1"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Jackets","Fancy fabric","1807.8","10","862.5"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Outerwear","Day wear","79","1","12.3"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","2 Pocket shirts","2263.2","15","375.3"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","Long sleeve","746","5","251.5"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","Short sleeve","336","4","-104.7"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Sweaters","Soft fabric","2515.6","20","555.2"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Sweaters","Turtleneck","5152.4","45","1519.7"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Sweat-T-Shirts","Sweats","8210.2","54","3359.9"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Sweat-T-Shirts","T-Shirts","15339.1","98","4494.5"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Trousers","Jeans","653.7","3","340.9"
"2016","8","August","Texas","Houston","e-Fashion Houston Leighton","Trousers","Party pants","1060.6","5","390.3"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Accessories","Belts,bags,wallets","3407.5","23","955.2"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Accessories","Hair accessories","3269.8","14","881.2"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Accessories","Hats,gloves,scarves","1009.6","8","145.7"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Accessories","Jewelry","2183.4","16","519.4"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Accessories","Lounge wear","7039.2","43","2359.1"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Accessories","Samples","11196.2","85","4031.5"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","City Skirts","Full length","2789.7","13","1045.7"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","City Skirts","Mini city","3102.9","18","911.6"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","City Trousers","Bermudas","282.6","2","37.9"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","City Trousers","Long lounge pants","2375.2","12","1067.6"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Dresses","Casual dresses","2668.6","17","969.7"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Dresses","Evening wear","9246.6","61","3574.3"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Dresses","Skirts","9415","67","3395.4"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Dresses","Sweater dresses","1966.9","13","693.7"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Jackets","Boatwear","827.1","5","338.9"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Jackets","Fancy fabric","1533","10","588.1"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Jackets","Outdoor","991.1","5","339.1"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Leather","Pants","152.2","1","49.2"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Leather","Shirts","969.6","5","273.6"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Outerwear","Day wear","259.5","3","17.4"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Overcoats","Dry wear","1522.2","10","305.2"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Overcoats","Wet wear","1720.3","9","503.1"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","2 Pocket shirts","5641","29","1638.6"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","Long sleeve","7662.8","44","2560.5"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","Short sleeve","13771.4","76","4618.3"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Cardigan","358.1","3","17.5"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Soft fabric","6205.1","35","2083.4"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Turtleneck","11264.5","74","3687.6"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Sweat-T-Shirts","Sweats","12106.6","97","4319.7"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Sweat-T-Shirts","T-Shirts","86354.6","474","31449.5"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Trousers","Jeans","3039.2","16","1002.3"
"2016","9","September","California","Los Angeles","e-Fashion Los Angeles","Trousers","Party pants","2272.6","15","505.8"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Accessories","Belts,bags,wallets","4603.7","32","1111.2"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Accessories","Hair accessories","1417","6","345.4"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Accessories","Hats,gloves,scarves","740.4","5","165.9"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Accessories","Jewelry","216.3","3","-107.5"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Accessories","Lounge wear","3527.6","22","1145.9"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Accessories","Samples","3483","27","1252.8"
